idna_subject,checker_type,destination,source,tested_at,session_id
2375.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:15.253335,09646fd0553aba25207a4cfd
2580.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:15.974256,09646fd0553aba25207a4cfd
2582.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:17.252116,09646fd0553aba25207a4cfd
25865.paris,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:17.828428,09646fd0553aba25207a4cfd
2607.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:18.687963,09646fd0553aba25207a4cfd
2503.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:21.494000,09646fd0553aba25207a4cfd
2518.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:22.957000,09646fd0553aba25207a4cfd
2626.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:23.151839,09646fd0553aba25207a4cfd
2571.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:25.187015,09646fd0553aba25207a4cfd
2573.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:25.638558,09646fd0553aba25207a4cfd
2610.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:29.321214,09646fd0553aba25207a4cfd
2698.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:30.777424,09646fd0553aba25207a4cfd
26.tf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:31.642903,09646fd0553aba25207a4cfd
2736.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:32.933457,09646fd0553aba25207a4cfd
2630.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:33.482691,09646fd0553aba25207a4cfd
2632.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:34.136147,09646fd0553aba25207a4cfd
2789.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:34.425532,09646fd0553aba25207a4cfd
2796.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:35.497619,09646fd0553aba25207a4cfd
2680.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:35.945028,09646fd0553aba25207a4cfd
2683.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:36.194620,09646fd0553aba25207a4cfd
2857.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:36.840922,09646fd0553aba25207a4cfd
2873.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:37.981275,09646fd0553aba25207a4cfd
2889.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:38.096219,09646fd0553aba25207a4cfd
2949.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:39.265449,09646fd0553aba25207a4cfd
2960.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:39.792252,09646fd0553aba25207a4cfd
2974.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:40.894455,09646fd0553aba25207a4cfd
2763.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:43.497897,09646fd0553aba25207a4cfd
2doapp.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:44.216887,09646fd0553aba25207a4cfd
2lemonde.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:45.106709,09646fd0553aba25207a4cfd
2835.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:45.231105,09646fd0553aba25207a4cfd
2m-mobilier-bureau.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:45.596512,09646fd0553aba25207a4cfd
2ominutes.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:45.884627,09646fd0553aba25207a4cfd
2855.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:46.028260,09646fd0553aba25207a4cfd
2roueselectrique.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:46.253018,09646fd0553aba25207a4cfd
2918.fr,AVAILABILITY,origin.list,origin.list,2022-12-18 05:12:48.643006,09646fd0553aba25207a4cfd
